Date,Account,Account ID,Campaign name,Campaign ID,Ad group name,Ad group ID,Device,Clicks,Cost,Conversions
7/6/2018,Edu - Google,3937774822,Edu - Correctional (Mobile),1063149598,Correctional - Schools,53781447002,Mobile devices with full browsers,16,13.09,0
7/6/2018,Edu - Google,3937774822,Edu - Correctional (Mobile),1063149598,Correctional - Training,51126075574,Mobile devices with full browsers,24,11.3,0
7/6/2018,Edu - Google,3937774822,Edu - Crime.Scene (Mobile),1377358254,Crime.Scene - College,58603683561,Mobile devices with full browsers,1,0.81,0
7/6/2018,Edu - Google,3937774822,Edu - Crime.Scene (Mobile),1377358254,Crime.Scene - Degree,60345636168,Mobile devices with full browsers,3,2.28,0
7/6/2018,Edu - Google,3937774822,Edu - Crime.Scene (Mobile),1377358254,Crime.Scene - Education,58603683761,Mobile devices with full browsers,5,2.56,0
7/6/2018,Edu - Google,3937774822,Edu - Crime.Scene (Mobile),1377358254,Crime.Scene - Requirement,57575560991,Mobile devices with full browsers,29,17.76,0
7/6/2018,Edu - Google,3937774822,Edu - Crime.Scene (Mobile),1377358254,Crime.Scene - Training,54461007026,Mobile devices with full browsers,41,36.87,0
7/6/2018,Edu - Google,3937774822,Edu - Dialysis (Desktop),1051658561,Dialysis - Certification,54322893991,Computers,2,0.87,0
7/6/2018,Edu - Google,3937774822,Edu - Dialysis (Desktop),1051658561,Dialysis - Certification,54322893991,Tablets with full browsers,1,0.3,0
7/6/2018,Edu - Google,3937774822,Edu - Dialysis (Desktop),1051658561,Dialysis - Classes,53173858018,Computers,2,0.79,0
7/6/2018,Edu - Google,3937774822,Edu - Dialysis (Desktop),1051658561,Dialysis - Classes,53173858018,Tablets with full browsers,1,0.01,0
7/6/2018,Edu - Google,3937774822,Edu - Dialysis (Desktop),1051658561,Dialysis - Programs,55395142681,Computers,1,0.17,0
7/6/2018,Edu - Google,3937774822,Edu - Dialysis (Desktop),1051658561,Dialysis - Schools,54467604667,Tablets with full browsers,1,0.17,0
7/6/2018,Edu - Google,3937774822,Edu - Dialysis (Mobile),1062448461,Dialysis - Certification,52421225432,Mobile devices with full browsers,31,14.41,0
7/6/2018,Edu - Google,3937774822,Edu - Dialysis (Mobile),1062448461,Dialysis - Classes,50221869297,Mobile devices with full browsers,19,7.54,0
7/6/2018,Edu - Google,3937774822,Edu - Dialysis (Mobile),1062448461,Dialysis - Programs,50221869337,Mobile devices with full browsers,22,6.8,0
7/6/2018,Edu - Google,3937774822,Edu - Dialysis (Mobile),1062448461,Dialysis - Schools,51709655226,Mobile devices with full browsers,4,1.59,0
7/6/2018,Edu - Google,3937774822,Edu - Dialysis (Mobile),1062448461,Dialysis - Training,52421225272,Mobile devices with full browsers,53,25.27,0
7/6/2018,Edu - Google,3937774822,Edu - Dispatcher (Desktop),1356474706,Dispatcher - Become,59779340812,Computers,1,0.44,0
7/6/2018,Edu - Google,3937774822,Edu - Dispatcher (Desktop),1356474706,Dispatcher - Training,54130103957,Computers,1,0.49,0
7/6/2018,Edu - Google,3937774822,Edu - Dispatcher (Desktop),1356474706,Dispatcher - Training,54130103957,Tablets with full browsers,1,0.35,0
7/6/2018,Edu - Google,3937774822,Edu - Dispatcher (Mobile),1377257961,Dispatcher - Become,58498663847,Mobile devices with full browsers,66,50.23,0
7/6/2018,Edu - Google,3937774822,Edu - Dispatcher (Mobile),1377257961,Dispatcher - Certification,57686416067,Mobile devices with full browsers,19,15.43,0
7/6/2018,Edu - Google,3937774822,Edu - Dispatcher (Mobile),1377257961,Dispatcher - Courses,58899689030,Mobile devices with full browsers,8,4.71,0
7/6/2018,Edu - Google,3937774822,Edu - Dispatcher (Mobile),1377257961,Dispatcher - Training,57396750600,Mobile devices with full browsers,53,39.13,0
7/6/2018,Edu - Google,3937774822,Edu - EKG (Desktop),1050772258,EKG - Certification,51897638536,Computers,3,1.01,0
7/6/2018,Edu - Google,3937774822,Edu - EKG (Desktop),1050772258,EKG - Certification,51897638536,Tablets with full browsers,1,0.17,0
7/6/2018,Edu - Google,3937774822,Edu - EKG (Mobile),1061123917,EKG - Certification,52448068536,Mobile devices with full browsers,16,5.71,0
7/6/2018,Edu - Google,3937774822,Edu - EKG (Mobile),1061123917,EKG - Classes,51064697254,Mobile devices with full browsers,45,18.45,0
7/6/2018,Edu - Google,3937774822,Edu - EKG (Mobile),1061123917,EKG - Programs,53706683962,Mobile devices with full browsers,5,2,0
7/6/2018,Edu - Google,3937774822,Edu - EKG (Mobile),1061123917,EKG - Schools,54907686714,Mobile devices with full browsers,5,1.69,0
7/6/2018,Edu - Google,3937774822,Edu - EMT (Desktop),1342059995,EMT - Certification,55978426300,Computers,12,4.19,0
7/6/2018,Edu - Google,3937774822,Edu - EMT (Desktop),1342059995,EMT - Certification,55978426300,Tablets with full browsers,4,1.44,0
7/6/2018,Edu - Google,3937774822,Edu - EMT (Desktop),1342059995,EMT - Classes,59556592291,Computers,1,0.32,0
7/6/2018,Edu - Google,3937774822,Edu - EMT (Desktop),1342059995,EMT - Schools,59556592491,Computers,5,2.79,0
7/6/2018,Edu - Google,3937774822,Edu - EMT (Desktop),1342059995,EMT - Training,59556592451,Computers,3,0.88,0
7/6/2018,Edu - Google,3937774822,Edu - EMT (Mobile),1342059998,EMT - Certification,54733913665,Mobile devices with full browsers,39,5.81,0
7/6/2018,Edu - Google,3937774822,Edu - EMT (Mobile),1342059998,EMT - Classes,59556592731,Mobile devices with full browsers,80,10.52,0
7/6/2018,Edu - Google,3937774822,Edu - EMT (Mobile),1342059998,EMT - Training,59556592931,Mobile devices with full browsers,4,0.18,0
7/6/2018,Edu - Google,3937774822,Edu - LPN (Mobile),241903841,LPN - Classes,18921974201,Mobile devices with full browsers,280,126.57,0
7/6/2018,Edu - Google,3937774822,Edu - LPN (Mobile),241903841,LPN - Programs,18921974801,Mobile devices with full browsers,66,22.04,0
7/6/2018,Edu - Google,3937774822,Edu - LPN (Mobile),241903841,LPN - Schools,18921975281,Mobile devices with full browsers,6,2.09,0
7/6/2018,Edu - Google,3937774822,Edu - Medical.Assistant (Desktop),1353998089,Medical.Assistant - Certification,55040341155,Computers,3,2.59,0
7/6/2018,Edu - Google,3937774822,Edu - Medical.Assistant (Mobile),1377045726,Medical.Assistant - Become,54972949095,Mobile devices with full browsers,2,1.38,0
7/6/2018,Edu - Google,3937774822,Edu - Medical.Assistant (Mobile),1377045726,Medical.Assistant - Certification,58495957607,Mobile devices with full browsers,12,8.51,0
7/6/2018,Edu - Google,3937774822,Edu - Medical.Assistant (Mobile),1377045726,Medical.Assistant - Classes,54972895095,Mobile devices with full browsers,101,83.88,0
7/6/2018,Edu - Google,3937774822,Edu - Medical.Assistant (Mobile),1377045726,Medical.Assistant - Programs,58495052767,Mobile devices with full browsers,7,4.05,0
7/6/2018,Edu - Google,3937774822,Edu - Medical/Lab (Desktop),1354032864,Medical/Lab - Certification,57010822271,Computers,17,11.09,0
7/6/2018,Edu - Google,3937774822,Edu - Medical/Lab (Desktop),1354032864,Medical/Lab - Certification,57010822271,Tablets with full browsers,1,0.63,0
7/6/2018,Edu - Google,3937774822,Edu - Medical/Lab (Desktop),1354032864,Medical/Lab - Classes,53731704665,Computers,1,0.46,0
7/6/2018,Edu - Google,3937774822,Edu - Medical/Lab (Desktop),1354032864,Medical/Lab - Programs,59993219211,Computers,1,0.41,0
7/6/2018,Edu - Google,3937774822,Edu - Medical/Lab (Desktop),1354032864,Medical/Lab - Schools,57010823911,Computers,3,1.68,0
7/6/2018,Edu - Google,3937774822,Edu - Medical/Lab (Desktop),1354032864,Medical/Lab - Schools,57010823911,Tablets with full browsers,2,0.8,0
7/6/2018,Edu - Google,3937774822,Edu - Medical/Lab (Desktop),1354032864,Medical/Lab - Training,58059660441,Computers,2,1.26,0
7/6/2018,Edu - Google,3937774822,Edu - Medical/Lab (Mobile),1377020139,Medical/Lab - Certification,55164511192,Mobile devices with full browsers,27,16.58,0
7/6/2018,Edu - Google,3937774822,Edu - Medical/Lab (Mobile),1377020139,Medical/Lab - Classes,55164511432,Mobile devices with full browsers,23,9.45,0
7/6/2018,Edu - Google,3937774822,Edu - Medical/Lab (Mobile),1377020139,Medical/Lab - Programs,55930109718,Mobile devices with full browsers,22,12.3,0
7/6/2018,Edu - Google,3937774822,Edu - Medical/Lab (Mobile),1377020139,Medical/Lab - Schools,60564008091,Mobile devices with full browsers,7,2.8,0
7/6/2018,Edu - Google,3937774822,Edu - Medical/Lab (Mobile),1377020139,Medical/Lab - Training,57570055391,Mobile devices with full browsers,8,3.37,0
7/6/2018,Edu - Google,3937774822,Edu - Paramedic (Desktop),1064542938,Paramedic - Certification,48980069421,Computers,1,0.21,0
7/6/2018,Edu - Google,3937774822,Edu - Paramedic (Desktop),1064542938,Paramedic - Schools,53755540738,Computers,1,0.2,0
7/6/2018,Edu - Google,3937774822,Edu - Paramedic (Mobile),1067545600,Paramedic - Certification,53142391875,Mobile devices with full browsers,3,0.6,0
7/6/2018,Edu - Google,3937774822,Edu - Paramedic (Mobile),1067545600,Paramedic - Programs,55187694714,Mobile devices with full browsers,1,0.16,0
7/6/2018,Edu - Google,3937774822,Edu - Paramedic (Mobile),1067545600,Paramedic - Schools,51792467509,Mobile devices with full browsers,9,1.43,0
7/6/2018,Edu - Google,3937774822,Edu - Paramedic (Mobile),1067545600,Paramedic - Training,52148664237,Mobile devices with full browsers,4,0.41,0
7/6/2018,Edu - Google,3937774822,Edu - Parole.Officer (Desktop),1433494240,Parole.Officer - Academy,55575936709,Tablets with full browsers,1,0.13,0
7/6/2018,Edu - Google,3937774822,Edu - Parole.Officer (Desktop),1433494240,Parole.Officer - Become,56218980396,Computers,3,1.93,0
7/6/2018,Edu - Google,3937774822,Edu - Parole.Officer (Mobile),1440576603,Parole.Officer - Academy,64771783668,Mobile devices with full browsers,2,1.37,0
7/6/2018,Edu - Google,3937774822,Edu - Parole.Officer (Mobile),1440576603,Parole.Officer - Become,63125211544,Mobile devices with full browsers,16,10.66,0
7/6/2018,Edu - Google,3937774822,Edu - Parole.Officer (Mobile),1440576603,Parole.Officer - Requirements,59147645034,Mobile devices with full browsers,8,4.66,0
7/6/2018,Edu - Google,3937774822,Edu - Phlebotomy (Desktop),1342060001,Phlebotomy - Certification,59556592251,Computers,2,0.79,0
7/6/2018,Edu - Google,3937774822,Edu - Phlebotomy (Desktop),1342060001,Phlebotomy - Certification,59556592251,Tablets with full browsers,1,0.25,0
7/6/2018,Edu - Google,3937774822,Edu - Phlebotomy (Desktop),1342060001,Phlebotomy - Classes,59556592211,Computers,3,1.55,0
7/6/2018,Edu - Google,3937774822,Edu - Phlebotomy (Desktop),1342060001,Phlebotomy - Training Test,59556592051,Computers,1,0.65,0
7/6/2018,Edu - Google,3937774822,Edu - Phlebotomy (Desktop),1342060001,Phlebotomy - Training Test,59556592051,Tablets with full browsers,1,0.43,0
7/6/2018,Edu - Google,3937774822,Edu - Phlebotomy (Desktop),1342060001,Phlebotomy Training,59556592011,Computers,17,10.52,0
7/6/2018,Edu - Google,3937774822,Edu - Phlebotomy (Desktop),1342060001,Phlebotomy Training,59556592011,Tablets with full browsers,5,2.62,0
7/6/2018,Edu - Google,3937774822,Edu - Phlebotomy (Mobile),1342061408,Phlebotomy - Certification,59556591011,Mobile devices with full browsers,248,196.47,0
7/6/2018,Edu - Google,3937774822,Edu - Phlebotomy (Mobile),1342061408,Phlebotomy - Classes,59556591051,Mobile devices with full browsers,96,66.7,0
7/6/2018,Edu - Google,3937774822,Edu - Phlebotomy (Mobile),1342061408,Phlebotomy - Programs,59556590811,Mobile devices with full browsers,11,8.45,0
7/6/2018,Edu - Google,3937774822,Edu - Phlebotomy (Mobile),1342061408,Phlebotomy - Training,59556590771,Mobile devices with full browsers,63,39.5,0
7/6/2018,Edu - Google,3937774822,Edu - Phlebotomy (Mobile),1342061408,Phlebotomy - Training Test,59556590851,Mobile devices with full browsers,95,68.49,0
7/6/2018,Edu - Google,3937774822,Edu - Police (Mobile),234078401,Police - Academy Training,18267022241,Mobile devices with full browsers,771,609.23,0
7/6/2018,Edu - Google,3937774822,Edu - Prison (Desktop),1358330079,Prison - Training,56022181362,Computers,1,0.34,0
7/6/2018,Edu - Google,3937774822,Edu - Prison (Mobile),1376729894,Prison - Be/Become,54246792629,Mobile devices with full browsers,53,46.11,0
7/6/2018,Edu - Google,3937774822,Edu - Prison (Mobile),1376729894,Prison - Training,54246791669,Mobile devices with full browsers,10,4.95,0
7/6/2018,Edu - Google,3937774822,Edu - Probation (Mobile),1055442125,Probation - Become,54646502058,Mobile devices with full browsers,87,84.96,0
7/6/2018,Edu - Google,3937774822,Edu - Probation (Mobile),1055442125,Probation - Training,54734555162,Mobile devices with full browsers,21,19.77,0
7/6/2018,Edu - Google,3937774822,Edu - Security (Mobile),232086641,Security - Guard Card Training,18099031241,Mobile devices with full browsers,8,1.85,0
7/6/2018,Edu - Google,3937774822,Edu - Security (Mobile),232086641,Security - Guard Training,18099026681,Mobile devices with full browsers,61,20.84,0
7/6/2018,Edu - Google,3937774822,Edu - Surgical (Desktop),1184982447,Surgical - Certification,55850980031,Computers,4,1.18,0
7/6/2018,Edu - Google,3937774822,Edu - Surgical (Desktop),1184982447,Surgical - Certification,55850980031,Tablets with full browsers,1,0.49,0
7/6/2018,Edu - Google,3937774822,Edu - Surgical (Desktop),1184982447,Surgical - Classes,51212211577,Computers,2,0.46,0
7/6/2018,Edu - Google,3937774822,Edu - Surgical (Desktop),1184982447,Surgical - Schools,59942147984,Tablets with full browsers,1,0.32,0
7/6/2018,Edu - Google,3937774822,Edu - Surgical (Desktop),1184982447,Surgical - Training,53445839699,Computers,3,0.78,0
7/6/2018,Edu - Google,3937774822,Edu - Surgical (Desktop),1184982447,Surgical - Training,53445839699,Tablets with full browsers,1,0.12,0
7/6/2018,Edu - Google,3937774822,Edu - Surgical (Mobile),1331998939,Surgical - Certification,50141565541,Mobile devices with full browsers,16,6.09,0
7/6/2018,Edu - Google,3937774822,Edu - Surgical (Mobile),1331998939,Surgical - Classes,50141565261,Mobile devices with full browsers,194,134.92,0
7/6/2018,Edu - Google,3937774822,Edu - Surgical (Mobile),1331998939,Surgical - Programs,61825987668,Mobile devices with full browsers,32,19.09,0
7/6/2018,Edu - Google,3937774822,Edu - Surgical (Mobile),1331998939,Surgical - Schools,56117443889,Mobile devices with full browsers,23,13.19,0
7/6/2018,Edu - Google,3937774822,Edu - Surgical (Mobile),1331998939,Surgical - Training,61825987428,Mobile devices with full browsers,33,21.31,0
7/6/2018,Edu - Google,3937774822,Edu - Ultrasound (Desktop),719700426,Sonography - Programs,40405464947,Computers,9,4.12,0
7/6/2018,Edu - Google,3937774822,Edu - Ultrasound (Desktop),719700426,Sonography - Programs,40405464947,Tablets with full browsers,1,0.5,0
7/6/2018,Edu - Google,3937774822,Edu - Ultrasound (Desktop),719700426,Ultrasound - Tech School,40250482529,Computers,6,2.98,0
7/6/2018,Edu - Google,3937774822,Edu - Ultrasound (Desktop),719700426,Ultrasound - Tech School,40250482529,Tablets with full browsers,4,1.87,0
7/6/2018,Edu - Google,3937774822,Edu - Ultrasound (Mobile),234078521,Sonography - Programs,18267022601,Mobile devices with full browsers,161,93.16,0
7/6/2018,Edu - Google,3937774822,Edu - Ultrasound (Mobile),234078521,Ultrasound - Tech School,18267022481,Mobile devices with full browsers,278,157.96,0
7/6/2018,Edu - Google,3937774822,Edu - X-Ray (Desktop),719679314,Radiology - Schools,37779887975,Computers,10,3.99,0
7/6/2018,Edu - Google,3937774822,Edu - X-Ray (Desktop),719679314,Radiology - Schools,37779887975,Tablets with full browsers,3,0.76,0
7/6/2018,Edu - Google,3937774822,Edu - X-Ray (Mobile),234099401,Radiology - Schools,18267130481,Mobile devices with full browsers,285,124.69,0
7/6/2018,Lif - Google,8173901894,Lif - Children (Mobile),1406058943,Children - Baby,54995335906,Mobile devices with full browsers,1,0.95,0
7/6/2018,Lif - Google,8173901894,Lif - Children (Mobile),1406058943,Children - Children,54569622399,Mobile devices with full browsers,6,5.07,0
7/6/2018,Lif - Google,8173901894,Lif - Family (Desktop),1402238362,Family -  Best,55572394296,Tablets with full browsers,1,1,0
7/6/2018,Lif - Google,8173901894,Lif - Family (Mobile),1405933358,Family - Quotes,55711419832,Mobile devices with full browsers,4,3.58,0
7/6/2018,Lif - Google,8173901894,Lif - Illness (Desktop),1401083889,Illness - Cover,60741453968,Tablets with full browsers,2,1.81,0
7/6/2018,Lif - Google,8173901894,Lif - Illness (Mobile),1406060569,Illness - Compare,56956603338,Mobile devices with full browsers,1,0.91,0
7/6/2018,Lif - Google,8173901894,Lif - Illness (Mobile),1406060569,Illness - Cover,56898658033,Mobile devices with full browsers,5,3.86,0
7/6/2018,Lif - Google,8173901894,Lif - Life.Insurance (Mobile),1406911667,Life Insurance - Best,50908271650,Mobile devices with full browsers,14,12.32,0
7/6/2018,Lif - Google,8173901894,Lif - Senior (Desktop),1400709838,Senior - Burial,58096989827,Tablets with full browsers,1,0.66,0
7/6/2018,Lif - Google,8173901894,Lif - Senior (Mobile),1406564091,Senior - Burial,58233421587,Mobile devices with full browsers,1,0.76,0
7/6/2018,Lif - Google,8173901894,Lif - Senior (Mobile),1406564091,Senior - General,61099789171,Mobile devices with full browsers,1,0.88,0
7/6/2018,Lif - Google,8173901894,Lif - Term (Mobile),1406557815,Term - Best,56157228395,Mobile devices with full browsers,1,0.97,0
7/6/2018,Lif - Google,8173901894,Lif - Universal (Desktop),1400548694,Universal - Index,54688324985,Computers,1,0.76,0
7/6/2018,Lif - Google,8173901894,Lif - Universal (Desktop),1400548694,Universal - Index,54688324985,Tablets with full browsers,2,1.95,0
7/6/2018,Lif - Google,8173901894,Lif - Universal (Mobile),1406858154,Universal - Index,54584317399,Mobile devices with full browsers,6,5.43,0
7/6/2018,Lif - Google,8173901894,Lif - Whole (Desktop),1400476028,Whole - Best,52037213941,Tablets with full browsers,1,1,0
7/6/2018,Lif - Google,8173901894,Lif - Whole (Mobile),1406018291,Whole - Best,56519048158,Mobile devices with full browsers,1,0.99,0
7/6/2018,Lif - Google,8173901894,Lif - Whole (Mobile),1406018291,Whole - Quotes,60897731488,Mobile devices with full browsers,2,1.73,0
7/7/2018,Car - Google,1013522257,Car - Auto (Desktop),1345433445,Auto - Cheap,52418525405,Computers,2,4.11,0
7/7/2018,Car - Google,1013522257,Car - Auto (Desktop),1345433445,Auto - Quote,54134008775,Computers,1,2.04,0
7/7/2018,Car - Google,1013522257,Car - Auto (Mobile),1368304483,Auto - Cheap,57183840600,Mobile devices with full browsers,3,3.61,0
7/7/2018,Car - Google,1013522257,Car - Auto (Mobile),1368304483,Auto - Online,54220089283,Mobile devices with full browsers,2,2.96,0
7/7/2018,Car - Google,1013522257,Car - Auto (Mobile),1368304483,Auto - Quote,57387446089,Mobile devices with full browsers,2,3.13,0
7/7/2018,Car - Google,1013522257,Car - Car (Desktop),1345633801,Car - Cheap,56729130471,Computers,1,2.91,0
7/7/2018,Car - Google,1013522257,Car - Car (Desktop),1345633801,Car - Cheap,56729130471,Tablets with full browsers,1,1.74,0
7/7/2018,Car - Google,1013522257,Car - DUI (Desktop),1345431075,DUI - General,60836499104,Tablets with full browsers,2,3.83,0
7/7/2018,Car - Google,1013522257,Car - DUI (Mobile),1368103409,DUI - General,53463727086,Mobile devices with full browsers,7,10.64,0
7/7/2018,Car - Google,1013522257,Car - First (Mobile),1368304015,First - General,54704519996,Mobile devices with full browsers,3,4.33,0
7/7/2018,Car - Google,1013522257,Car - High.Risk (Desktop),1345632229,High.Risk - General,53457766745,Computers,2,5.58,0
7/7/2018,Car - Google,1013522257,Car - High.Risk (Mobile),1368304462,High.Risk - General,53314513863,Mobile devices with full browsers,4,6.77,0
7/7/2018,Car - Google,1013522257,Car - Learner (Mobile),1368567336,Learner - General,52124404742,Mobile devices with full browsers,1,1.95,0
7/7/2018,Car - Google,1013522257,Car - Liability (Desktop),1345629013,Liability - General,62470773308,Computers,3,6.8,0
7/7/2018,Car - Google,1013522257,Car - No/Without (Mobile),1368567516,No/Without - General,53314513383,Mobile devices with full browsers,85,184.17,0
7/7/2018,Car - Google,1013522257,Car - SR-22 (Desktop),1345431489,SR-22 - General,53417914989,Computers,4,5.32,0
7/7/2018,Car - Google,1013522257,Car - SR-22 (Mobile),1368304252,SR-22 - General,54704519436,Mobile devices with full browsers,13,8.54,0
7/7/2018,Car - Google,1013522257,Car - Suspended (Mobile),1368304060,Suspended - General,52124406862,Mobile devices with full browsers,4,3.21,0
7/7/2018,Car - Google,1013522257,Car - Teen (Desktop),1345631437,Teen - General,54070647036,Tablets with full browsers,2,2.57,0
7/7/2018,Car - Google,1013522257,Car - Teen (Mobile),1368304006,Teen - General,58286361287,Mobile devices with full browsers,1,0.62,0
7/7/2018,Car - Google,1013522257,Car - Young (Mobile),1368304297,Young - General,57474085914,Mobile devices with full browsers,3,3.66,0
7/7/2018,Edu - Google,3937774822,Edu - Anesthesia (Desktop),1063399666,Anesthesia - Certification,51135973894,Computers,1,0.49,0
7/7/2018,Edu - Google,3937774822,Edu - Anesthesia (Desktop),1063399666,Anesthesia - Training,52521469656,Computers,1,0.45,0
7/7/2018,Edu - Google,3937774822,Edu - Anesthesia (Mobile),1063906979,Anesthesia - Certification,51421952599,Mobile devices with full browsers,8,1.11,0
7/7/2018,Edu - Google,3937774822,Edu - Anesthesia (Mobile),1063906979,Anesthesia - Programs,51640749589,Mobile devices with full browsers,6,1.28,0
7/7/2018,Edu - Google,3937774822,Edu - Anesthesia (Mobile),1063906979,Anesthesia - Schools,57927777731,Mobile devices with full browsers,1,0.23,0
7/7/2018,Edu - Google,3937774822,Edu - Anesthesia (Mobile),1063906979,Anesthesia - Training,51640749749,Mobile devices with full browsers,12,6.74,0
7/7/2018,Edu - Google,3937774822,Edu - Border.Patrol (Mobile),1165766800,Border.Patrol - Academy,52548922705,Mobile devices with full browsers,6,3.12,0
7/7/2018,Edu - Google,3937774822,Edu - Border.Patrol (Mobile),1165766800,Border.Patrol - Become,51497149605,Mobile devices with full browsers,26,13.42,0
7/7/2018,Edu - Google,3937774822,Edu - Border.Patrol (Mobile),1165766800,Border.Patrol - Training,51903379646,Mobile devices with full browsers,8,2.26,0
7/7/2018,Edu - Google,3937774822,Edu - CNA (Desktop),1342059989,CNA - Classes,59556591771,Computers,2,0.82,0
7/7/2018,Edu - Google,3937774822,Edu - CNA (Desktop),1342059989,CNA - Classes,59556591771,Tablets with full browsers,1,0.42,0
7/7/2018,Edu - Google,3937774822,Edu - CNA (Mobile),1342059992,CNA - Classes,59556591251,Mobile devices with full browsers,4,0.71,0
7/7/2018,Edu - Google,3937774822,Edu - CNA (Mobile),1342059992,CNA - Info,59556591331,Mobile devices with full browsers,1,0.21,0
7/7/2018,Edu - Google,3937774822,Edu - CNA (Mobile),1342059992,CNA - STNA Classes,59556591091,Mobile devices with full browsers,1,0.12,0
7/7/2018,Edu - Google,3937774822,Edu - Caregiver (Desktop),1184604941,Caregiver - Courses,54696131498,Tablets with full browsers,1,0.36,0
7/7/2018,Edu - Google,3937774822,Edu - Caregiver (Desktop),1184604941,Caregiver - Personal Care Aide,53434639672,Tablets with full browsers,1,0.27,0
7/7/2018,Edu - Google,3937774822,Edu - Caregiver (Mobile),1335385187,Caregiver - Certification,56359808587,Mobile devices with full browsers,20,10.23,0
7/7/2018,Edu - Google,3937774822,Edu - Caregiver (Mobile),1335385187,Caregiver - Courses,56359709987,Mobile devices with full browsers,2,0.98,0
7/7/2018,Edu - Google,3937774822,Edu - Caregiver (Mobile),1335385187,Caregiver - Personal Care Aide,56359809507,Mobile devices with full browsers,3,1.8,0
7/7/2018,Edu - Google,3937774822,Edu - Caregiver (Mobile),1335385187,Caregiver - Training,52705462759,Mobile devices with full browsers,28,19.11,0
7/7/2018,Edu - Google,3937774822,Edu - Correctional (Desktop),1054317037,Correctional - Classes,57460432771,Tablets with full browsers,1,0.29,0
7/7/2018,Edu - Google,3937774822,Edu - Correctional (Mobile),1063149598,Correctional - Academy,52294615175,Mobile devices with full browsers,3,1.34,0
7/7/2018,Edu - Google,3937774822,Edu - Correctional (Mobile),1063149598,Correctional - Classes,60628319228,Mobile devices with full browsers,59,46.09,0
7/7/2018,Edu - Google,3937774822,Edu - Correctional (Mobile),1063149598,Correctional - Schools,53781447002,Mobile devices with full browsers,11,8.09,0
7/7/2018,Edu - Google,3937774822,Edu - Correctional (Mobile),1063149598,Correctional - Training,51126075574,Mobile devices with full browsers,31,14.95,0
7/7/2018,Edu - Google,3937774822,Edu - Crime.Scene (Mobile),1377358254,Crime.Scene - College,58603683561,Mobile devices with full browsers,5,4.93,0
7/7/2018,Edu - Google,3937774822,Edu - Crime.Scene (Mobile),1377358254,Crime.Scene - Degree,60345636168,Mobile devices with full browsers,4,2.83,0
7/7/2018,Edu - Google,3937774822,Edu - Crime.Scene (Mobile),1377358254,Crime.Scene - Education,58603683761,Mobile devices with full browsers,5,3.43,0
7/7/2018,Edu - Google,3937774822,Edu - Crime.Scene (Mobile),1377358254,Crime.Scene - Requirement,57575560991,Mobile devices with full browsers,35,22.71,0
7/7/2018,Edu - Google,3937774822,Edu - Crime.Scene (Mobile),1377358254,Crime.Scene - Training,54461007026,Mobile devices with full browsers,60,59.02,0
7/7/2018,Edu - Google,3937774822,Edu - Dialysis (Desktop),1051658561,Dialysis - Certification,54322893991,Computers,1,0.44,0
7/7/2018,Edu - Google,3937774822,Edu - Dialysis (Desktop),1051658561,Dialysis - Classes,53173858018,Computers,3,1.2,0
7/7/2018,Edu - Google,3937774822,Edu - Dialysis (Desktop),1051658561,Dialysis - Classes,53173858018,Tablets with full browsers,1,0.44,0
7/7/2018,Edu - Google,3937774822,Edu - Dialysis (Desktop),1051658561,Dialysis - Programs,55395142681,Tablets with full browsers,1,0.3,0
7/7/2018,Edu - Google,3937774822,Edu - Dialysis (Desktop),1051658561,Dialysis - Schools,54467604667,Tablets with full browsers,1,0.27,0
7/7/2018,Edu - Google,3937774822,Edu - Dialysis (Mobile),1062448461,Dialysis - Certification,52421225432,Mobile devices with full browsers,24,12.73,0
7/7/2018,Edu - Google,3937774822,Edu - Dialysis (Mobile),1062448461,Dialysis - Classes,50221869297,Mobile devices with full browsers,20,9.01,0
7/7/2018,Edu - Google,3937774822,Edu - Dialysis (Mobile),1062448461,Dialysis - Programs,50221869337,Mobile devices with full browsers,18,6.06,0
7/7/2018,Edu - Google,3937774822,Edu - Dialysis (Mobile),1062448461,Dialysis - Training,52421225272,Mobile devices with full browsers,47,24.87,0
7/7/2018,Edu - Google,3937774822,Edu - Dispatcher (Desktop),1356474706,Dispatcher - Become,59779340812,Computers,1,0.57,0
7/7/2018,Edu - Google,3937774822,Edu - Dispatcher (Desktop),1356474706,Dispatcher - Become,59779340812,Tablets with full browsers,1,0.56,0
7/7/2018,Edu - Google,3937774822,Edu - Dispatcher (Desktop),1356474706,Dispatcher - Certification,57173718474,Computers,1,0.51,0
7/7/2018,Edu - Google,3937774822,Edu - Dispatcher (Desktop),1356474706,Dispatcher - Courses,54651499112,Computers,2,0.87,0
7/7/2018,Edu - Google,3937774822,Edu - Dispatcher (Desktop),1356474706,Dispatcher - Training,54130103957,Computers,2,1.41,0
7/7/2018,Edu - Google,3937774822,Edu - Dispatcher (Desktop),1356474706,Dispatcher - Training,54130103957,Tablets with full browsers,1,0.32,0
7/7/2018,Edu - Google,3937774822,Edu - Dispatcher (Mobile),1377257961,Dispatcher - Become,58498663847,Mobile devices with full browsers,49,40.33,0
7/7/2018,Edu - Google,3937774822,Edu - Dispatcher (Mobile),1377257961,Dispatcher - Certification,57686416067,Mobile devices with full browsers,21,20.69,0
