Date,Account name,Account ID,Campaign name,Campaign ID,Ad group name,Ad group ID,Device type,Keyword,Keyword ID,Bidded match type,Keyword status,Final URL,Final mobile URL,Clicks,Cost,Conversions
2018-10-20,Edu - Bing,146000596,Edu - Ultrasound (Desktop),335264291,Sonography - Programs,1208363458705265,Tablet,+SONOGRAPHY Programs Online,75522848412661,Broad,Active,https://my.medical-classes.org/Ultrasound,,1,0.54,0
2018-10-20,Edu - Bing,146000596,Edu - Ultrasound (Desktop),335264291,Ultrasound - Tech School,1207263947235376,Computer,+ULTRASOUND +Tech Schools,75454128809193,Broad,Active,https://my.medical-classes.org/Ultrasound,,4,1.51,4
2018-10-20,Edu - Bing,146000596,Edu - Ultrasound (Desktop),335264291,Ultrasound - Tech School,1207263947235376,Computer,+ULTRASOUND +Technician,75454128809189,Broad,Active,https://my.medical-classes.org/Ultrasound,,5,2.85,1
2018-10-20,Edu - Bing,146000596,Edu - Ultrasound (Desktop),335264291,Ultrasound - Tech School,1207263947235376,Computer,+ULTRASOUND Technician,75454128809187,Broad,Active,https://my.medical-classes.org/Ultrasound,,4,1.69,2
2018-10-20,Edu - Bing,146000596,Edu - Ultrasound (Desktop),335264291,Ultrasound - Tech School,1207263947235376,Computer,+ULTRASOUND Technician Online,75454128809191,Broad,Active,https://my.medical-classes.org/Ultrasound,,1,0.43,1
2018-10-20,Edu - Bing,146000596,Edu - Ultrasound (Desktop),335264291,Ultrasound - Tech School,1207263947235376,Computer,ULTRASOUND Tech Schools,75454128809183,Exact,Active,https://my.medical-classes.org/Ultrasound,,2,0.8,0
2018-10-20,Edu - Bing,146000596,Edu - Ultrasound (Desktop),335264291,Ultrasound - Tech School,1207263947235376,Computer,ULTRASOUND Technician,75454128809186,Exact,Active,https://my.medical-classes.org/Ultrasound,,1,0.24,0
2018-10-20,Edu - Bing,146000596,Edu - X-Ray (Desktop),335264290,Radiology - Schools,1213861016795782,Computer,online radiology tech schools,75866446223344,Broad,Active,https://my.medical-classes.org/xray/,,1,0.13,0
2018-10-20,Edu - Bing,146000596,Edu - X-Ray (Desktop),335264290,Radiology - Schools,1213861016795782,Computer,school of x ray technician,75866446223508,Broad,Active,https://my.medical-classes.org/xray/,,1,0.16,0
2018-10-20,Car - Bing,146000052,Car - Auto (Desktop),335285381,Auto - Cheap,1219358579821243,Computer,affordable +auto.insurance,76210045543838,Broad,Active,https://www.topcarquote.com/car-insurance/,,1,1.1,0
2018-10-20,Car - Bing,146000052,Car - Auto (Desktop),335285381,Auto - Cheap,1219358579821243,Tablet,+auto.insurance rates,76210045544065,Broad,Active,https://www.topcarquote.com/car-insurance/,,1,0.66,0
2018-10-20,Car - Bing,146000052,Car - Auto (Desktop),335285381,Auto - Cheap,1219358579821243,Tablet,+auto.insurance+quotes,76210045543322,Broad,Active,https://www.topcarquote.com/car-insurance/,,7,5.51,0
2018-10-20,Car - Bing,146000052,Car - Auto (Desktop),335285381,Auto - Cheap,1219358579821243,Tablet,+auto.insurances,76210045543965,Broad,Active,https://www.topcarquote.com/car-insurance/,,1,0.11,0
2018-10-20,Car - Bing,146000052,Car - Auto (Desktop),335285381,Auto - Cheap,1219358579821243,Tablet,+auto.insure,76210045543934,Broad,Active,https://www.topcarquote.com/car-insurance/,,1,0.5,0
2018-10-20,Car - Bing,146000052,Car - Auto (Desktop),335285381,Auto - Cheap,1219358579821243,Tablet,compare +auto.insurance,76210045544102,Broad,Active,https://www.topcarquote.com/car-insurance/,,1,0.96,0
2018-10-20,Car - Bing,146000052,Car - Auto (Desktop),335285381,Auto - Cheap,1219358579821243,Tablet,get +auto.insurance now,76210045543676,Broad,Active,https://www.topcarquote.com/car-insurance/,,1,0.94,0
2018-10-20,Car - Bing,146000052,Car - Auto (Desktop),335285381,Auto - Cheap,1219358579821243,Tablet,insurance quotes +auto comparison,76210045543898,Broad,Active,https://www.topcarquote.com/car-insurance/,,1,0.33,0
2018-10-20,Car - Bing,146000052,Car - Car (Desktop),335285387,Car - Cheap,1211661998404020,Tablet,+cheapest insurance +car,75729009436757,Broad,Active,https://www.topcarquote.com/car-insurance/,,1,0.31,0
2018-10-20,Car - Bing,146000052,Car - Car (Desktop),335285387,Car - Companies,1213861021635142,Computer,cheapest +car.insurance +companies,75866448513803,Broad,Active,https://www.topcarquote.com/car-insurance/,,1,0.01,0
2018-10-20,Car - Bing,146000052,Car - Car (Desktop),335285387,Car - Companies,1213861021635142,Tablet,cheapest +car.insurance +companies,75866448513803,Broad,Active,https://www.topcarquote.com/car-insurance/,,2,0.38,0
2018-10-20,Car - Bing,146000052,Car - Car (Mobile),335285401,Car - Companies,1219358579821275,Smartphone,cheapest +car.insurance +companies,76210045544177,Broad,Active,https://www.topcarquote.com/car-insurance/,,1,0.1,0
2018-10-20,Car - Bing,146000052,Car - Car (Mobile),335285401,Car - Companies,1219358579821275,Smartphone,top +car.insurance companies,76210045544201,Broad,Active,https://www.topcarquote.com/car-insurance/,,2,0.3,0
2018-10-20,Car - Bing,146000052,Car - Car (Mobile),335285401,Car - Quote,1218259068363754,Smartphone,+quotes +car,76141325382016,Broad,Active,https://www.topcarquote.com/car-insurance/,,1,0.11,0
2018-10-20,Car - Bing,146000052,Car - Car (Mobile),335285401,Car - Quote,1218259068363754,Smartphone,free +quote for +car.insurance,76141325382034,Broad,Active,https://www.topcarquote.com/car-insurance/,,1,0.14,0
2018-10-20,Car - Bing,146000052,Car - High.Risk (Mobile),335285395,High.Risk - General,1214960532947159,Smartphone,cheap +high.risk auto insurance,75935168058427,Broad,Active,https://www.topcarquote.com/sr-22/,,1,0.26,0
2018-10-20,Car - Bing,146000052,Car - No/Without (Desktop),335285379,No/Without - General,1222657114848094,Computer,+no drivers license need a car,76416204071531,Broad,Active,https://www.topcarquote.com/sr-22/,,1,1.08,0
2018-10-20,Car - Bing,146000052,Car - SR-22 (Desktop),335285380,SR-22 - General,1220458091123548,Computer,best +sr22 car insurance,76278766453078,Broad,Active,https://www.topcarquote.com/sr-22/,,1,1.13,0
2018-10-20,Car - Bing,146000052,Car - SR-22 (Desktop),335285380,SR-22 - General,1220458091123548,Computer,get +sr22 inexpensive insurance,76278766453056,Broad,Active,https://www.topcarquote.com/sr-22/,,1,1.51,0
2018-10-20,Car - Bing,146000052,Car - SR-22 (Desktop),335285380,SR-22 - General,1220458091123548,Computer,want +sr22 affordable insurance,76278766453059,Broad,Active,https://www.topcarquote.com/sr-22/,,1,1.17,0
2018-10-20,Car - Bing,146000052,Car - SR-22 (Desktop),335285380,SR-22 - General,1220458091123548,Computer,what is +sr22 auto insurance,76278766453066,Broad,Active,https://www.topcarquote.com/sr-22/,,1,1.55,0
2018-10-20,Car - Bing,146000052,Car - SR-22 (Desktop),335285380,SR-22 - General,1220458091123548,Tablet,+sr22 auto insurance need,76278766453086,Broad,Active,https://www.topcarquote.com/sr-22/,,1,1.63,0
2018-10-20,Car - Bing,146000052,Car - SR-22 (Mobile),335285393,SR-22 - General,1213861021635126,Smartphone,+sr-22 insurance,75866448783329,Broad,Active,https://www.topcarquote.com/sr-22/,,1,0.57,0
2018-10-20,Car - Bing,146000052,Car - SR-22 (Mobile),335285393,SR-22 - General,1213861021635126,Smartphone,+sr22 quote insurance,75866448783292,Broad,Active,https://www.topcarquote.com/sr-22/,,1,0.18,0
2018-10-20,Car - Bing,146000052,Car - Suspended (Desktop),335285377,Suspended - General,1207263951916800,Computer,can i get car insurance with a +suspended license,75454131332238,Broad,Active,https://www.topcarquote.com/sr-22/,,1,0.91,0
2018-10-20,Car - Bing,146000052,Car - Suspended (Desktop),335285377,Suspended - General,1207263951916800,Tablet,getting insurance with a +suspended license,75454131332258,Broad,Active,https://www.topcarquote.com/sr-22/,,1,0.73,0
2018-10-20,Car - Bing,146000052,Car - Suspended (Mobile),335285392,Suspended - General,1217159556394777,Smartphone,cheap auto insurance for +suspended license,76072607224681,Broad,Active,https://www.topcarquote.com/sr-22/,,2,1.49,0
2018-10-20,Car - Bing,146000052,Car - Teen (Desktop),335285385,Teen - General,1209462974855746,Computer,cheap car insurance for +teenagers,75591571086827,Broad,Active,https://www.topcarquote.com/new-driver/,,2,0.75,0
2018-10-20,Car - Bing,146000052,Car - Young (Desktop),335285374,Young - General,1214960532947095,Tablet,+young car insurance,75935167795615,Broad,Active,https://www.topcarquote.com/new-driver/,,1,0.52,0
2018-10-19,Lif - Bing,146001195,Lif - Children (Desktop),335315491,Children - Children,1220458101731964,Computer,life insurance on your +child,76278771250848,Broad,Active,https://www.findlifeinsurance.org/child/,,1,0.79,0
2018-10-19,Lif - Bing,146001195,Lif - Children (Mobile),335315496,Children - Children,1208363473991281,Smartphone,life insurance for +children,75522855765900,Broad,Active,https://www.findlifeinsurance.org/child/,,2,1.43,0
2018-10-19,Lif - Bing,146001195,Lif - Children (Mobile),335315496,Children - Children,1208363473991281,Smartphone,life insurance for your +child,75522855765919,Broad,Active,https://www.findlifeinsurance.org/child/,,1,0.76,0
2018-10-19,Lif - Bing,146001195,Lif - Children (Mobile),335315496,Children - Children,1208363473991281,Smartphone,whole life for +child,75522855765977,Broad,Active,https://www.findlifeinsurance.org/child/,,1,0.04,0
2018-10-19,Lif - Bing,146001195,Lif - Illness (Desktop),335315490,Illness - Cover,1213861032244950,Computer,+critical illness plan,75866453528161,Broad,Active,https://www.findlifeinsurance.org/illness/,,1,0.54,0
2018-10-19,Lif - Bing,146001195,Lif - Illness (Desktop),335315490,Illness - Cover,1213861032244950,Computer,best +critical illness insurance,75866453528071,Broad,Active,https://www.findlifeinsurance.org/illness/,,1,0.53,0
2018-10-19,Lif - Bing,146001195,Lif - Illness (Desktop),335315490,Illness - Cover,1213861032244950,Computer,critical +illness +cover,75866453528226,Broad,Active,https://www.findlifeinsurance.org/illness/,,3,1.44,0
2018-10-19,Lif - Bing,146001195,Lif - Illness (Desktop),335315490,Illness - Cover,1213861032244950,Tablet,+critical illness insurance comparison,75866453528364,Broad,Active,https://www.findlifeinsurance.org/illness/,,1,0.54,0
2018-10-19,Lif - Bing,146001195,Lif - Illness (Desktop),335315490,Illness - Cover,1213861032244950,Tablet,which +critical illness +cover,75866453528418,Broad,Active,https://www.findlifeinsurance.org/illness/,,1,0.59,0
2018-10-19,Lif - Bing,146001195,Lif - Illness (Mobile),335315497,Illness - Cover,1207263962524960,Smartphone,+critical healthcare,75454136146931,Broad,Active,https://www.findlifeinsurance.org/illness/,,1,0.57,0
2018-10-19,Lif - Bing,146001195,Lif - Illness (Mobile),335315497,Illness - Cover,1207263962524960,Smartphone,+critical insurance,75454136146702,Broad,Active,https://www.findlifeinsurance.org/illness/,,1,0.64,0
2018-10-19,Lif - Bing,146001195,Lif - Senior (Desktop),335315489,Senior - General,1223756636772623,Tablet,+seniors insurance,76484928656404,Broad,Active,https://www.findlifeinsurance.org/senior/,,2,0.33,0
2018-10-19,Lif - Bing,146001195,Lif - Senior (Mobile),335315499,Senior - Burial,1222657125458798,Smartphone,+burial insurance for +seniors,76416208854428,Broad,Active,https://www.findlifeinsurance.org/senior/,,1,0.4,0
2018-10-19,Lif - Bing,146001195,Lif - Senior (Mobile),335315499,Senior - Burial,1222657125458798,Smartphone,+burial insurance plans,76416208854439,Broad,Active,https://www.findlifeinsurance.org/senior/,,1,0.28,0
2018-10-19,Lif - Bing,146001195,Lif - Senior (Mobile),335315499,Senior - Burial,1222657125458798,Smartphone,low cost +burial insurance,76416208854430,Broad,Active,https://www.findlifeinsurance.org/senior/,,1,0.22,0
2018-10-19,Lif - Bing,146001195,Lif - Senior (Mobile),335315499,Senior - General,1208363473991345,Smartphone,+life insurance 60,75522855766383,Broad,Active,https://www.findlifeinsurance.org/senior/,,1,0.28,0
2018-10-19,Lif - Bing,146001195,Lif - Senior (Mobile),335315499,Senior - General,1208363473991345,Smartphone,+life insurance for older people,75522855766449,Broad,Active,https://www.findlifeinsurance.org/senior/,,1,0.36,0
2018-10-19,Lif - Bing,146001195,Lif - Senior (Mobile),335315499,Senior - Over,1207263962524992,Smartphone,life insurance quotes for +seniors over 65,75454136147324,Broad,Active,https://www.findlifeinsurance.org/senior/,,2,0.29,0
2018-10-19,Lif - Bing,146001195,Lif - Term (Desktop),335315486,Term - Best,1219358590426667,Computer,+best +term insurance companies,76210050551157,Broad,Active,https://www.findlifeinsurance.org/term/,,1,0.85,0
2018-10-19,Lif - Bing,146001195,Lif - Term (Desktop),335315486,Term - Cheap,1222657125458718,Tablet,+cheap +term life insurance,76416208854091,Broad,Active,https://www.findlifeinsurance.org/term/,,1,0.42,0
2018-10-19,Lif - Bing,146001195,Lif - Term (Mobile),335315498,Term - Best,1221557613674253,Smartphone,+best term +life insurance,76347488784386,Broad,Active,https://www.findlifeinsurance.org/term/,,1,0.12,0
2018-10-19,Lif - Bing,146001195,Lif - Universal (Desktop),335315488,Universal - Index,1221557613674221,Computer,+indexed universal +life,76347488784178,Broad,Active,https://www.findlifeinsurance.org/universal/,,1,0.2,0
2018-10-19,Lif - Bing,146001195,Lif - Universal (Desktop),335315488,Universal - Index,1221557613674221,Computer,+life insurance cost +index,76347488784153,Broad,Active,https://www.findlifeinsurance.org/universal/,,1,0.53,0
2018-10-19,Lif - Bing,146001195,Lif - Universal (Desktop),335315488,Universal - Policy,1222657125458750,Computer,+universal life rates,76416208854273,Broad,Active,https://www.findlifeinsurance.org/universal/,,1,0.53,0
2018-10-19,Lif - Bing,146001195,Lif - Universal (Mobile),335315500,Universal - Index,1210562497251859,Smartphone,+indexed +universal life,75660294695320,Broad,Active,https://www.findlifeinsurance.org/universal/,,1,0.15,0
2018-10-19,Lif - Bing,146001195,Lif - Whole (Desktop),335315487,Whole - Quotes,1217159567001529,Computer,+whole of life insurance,76072612060643,Broad,Active,https://www.findlifeinsurance.org/whole/,,1,0.84,0
2018-10-19,Lif - Bing,146001195,Lif - Whole (Desktop),335315487,Whole - Quotes,1217159567001529,Computer,all +life insurance policy,76072612060715,Broad,Active,https://www.findlifeinsurance.org/whole/,,1,0.77,0
2018-10-19,Lif - Bing,146001195,Lif - Whole (Desktop),335315487,Whole - Quotes,1217159567001529,Computer,whole +life insurance +quotes online instant,76072612060506,Broad,Active,https://www.findlifeinsurance.org/whole/,,1,1,0
2018-10-19,Edu - Bing,146000596,Edu - Anesthesia (Desktop),335264301,Anesthesia - Certification,1210562481964851,Computer,+anesthesia technician certification,75660287418344,Broad,Active,https://my.medical-classes.org/anesthesia,,1,0.16,0
2018-10-19,Edu - Bing,146000596,Edu - Anesthesia (Desktop),335264301,Anesthesia - Certification,1210562481964851,Computer,+certification for +anesthesia technician,75660287418329,Broad,Active,https://my.medical-classes.org/anesthesia,,1,0.27,0
2018-10-19,Edu - Bing,146000596,Edu - Anesthesia (Desktop),335264301,Anesthesia - Programs,1211661993721124,Computer,+anesthesia assistant program bc,75729007128979,Broad,Active,https://my.medical-classes.org/anesthesia,,1,0.13,0
2018-10-19,Edu - Bing,146000596,Edu - Anesthesia (Desktop),335264301,Anesthesia - Programs,1211661993721124,Computer,+anesthesia tech programs,75729007128946,Broad,Active,https://my.medical-classes.org/anesthesia,,1,0.11,1
2018-10-19,Edu - Bing,146000596,Edu - Anesthesia (Desktop),335264301,Anesthesia - Programs,1211661993721124,Computer,+anesthesia technician +program,75729007128903,Broad,Active,https://my.medical-classes.org/anesthesia,,1,0.16,4
2018-10-19,Edu - Bing,146000596,Edu - Anesthesia (Desktop),335264301,Anesthesia - Schools,1212761505036469,Computer,+anesthesiologist assistant +schooling years,75797726450664,Broad,Active,https://my.medical-classes.org/anesthesia,,1,0.41,2
2018-10-19,Edu - Bing,146000596,Edu - Anesthesia (Desktop),335264301,Anesthesia - Schools,1212761505036469,Computer,+anesthesiologist assistant +schools,75797726450593,Broad,Active,https://my.medical-classes.org/anesthesia,,1,0.18,0
2018-10-19,Edu - Bing,146000596,Edu - Anesthesia (Mobile),335264302,Anesthesia - Programs,1213861016795830,Smartphone,+anesthesiologist assistant +programs,75866446223720,Broad,Active,https://my.medical-classes.org/anesthesia,,1,0.38,0
2018-10-19,Edu - Bing,146000596,Edu - Anesthesia (Mobile),335264302,Anesthesia - Schools,1214960528267591,Smartphone,+anesthesiologist assistant schooling years,75935165482151,Broad,Active,https://my.medical-classes.org/anesthesia,,1,0.05,0
2018-10-19,Edu - Bing,146000596,Edu - Anesthesia (Mobile),335264302,Anesthesia - Schools,1214960528267591,Smartphone,physician assistant +anesthetist,75935165482173,Broad,Active,https://my.medical-classes.org/anesthesia,,1,0.37,0
2018-10-19,Edu - Bing,146000596,Edu - Border.Patrol (Mobile),335264305,Border.Patrol - Academy,1220458086442044,Smartphone,+border.patrol academy life,76278763928433,Broad,Active,https://my.criminaljusticepursuit.com/border-patrol/,,1,0.51,0
2018-10-19,Edu - Bing,146000596,Edu - CNA (Desktop),335264312,CNA - Caregiver,1211661993721188,Computer,live in +caregiver training course,75729007129607,Broad,Active,https://i.findcnaclasses.org/,,1,0.29,0
2018-10-19,Edu - Bing,146000596,Edu - CNA (Desktop),335264312,CNA - Caregiver,1211661993721188,Tablet,live in +caregiver training course,75729007129607,Broad,Active,https://i.findcnaclasses.org/,,2,0.42,0
2018-10-19,Edu - Bing,146000596,Edu - CNA (Desktop),335264312,CNA - Classes,1210562481964979,Computer,online classes for +CNA,75660287418900,Broad,Active,https://i.findcnaclasses.org/,,1,0.09,0
2018-10-19,Edu - Bing,146000596,Edu - CNA (Mobile),335264313,CNA - Classes,1211661993721156,Smartphone,+cna classes in florida,75729007129360,Broad,Active,https://i.findcnaclasses.org/,,1,0.06,0
2018-10-19,Edu - Bing,146000596,Edu - CNA (Mobile),335264313,CNA - Classes,1211661993721156,Smartphone,+cna classes in richmond va,75729007129269,Broad,Active,https://i.findcnaclasses.org/,,1,0.28,0
2018-10-19,Edu - Bing,146000596,Edu - CNA (Mobile),335264313,CNA - Classes,1211661993721156,Smartphone,nurse assistant skills,75729007129232,Broad,Active,https://i.findcnaclasses.org/,,2,0.26,0
2018-10-19,Edu - Bing,146000596,Edu - CNA (Mobile),335264313,CNA - Classes,1211661993721156,Smartphone,nursing assistant study guide,75729007129382,Broad,Active,https://i.findcnaclasses.org/,,1,0.04,0
2018-10-19,Edu - Bing,146000596,Edu - CNA (Mobile),335264313,CNA - Classes,1211661993721156,Smartphone,online +cna class,75729007129087,Broad,Active,https://i.findcnaclasses.org/,,1,0.05,0
2018-10-19,Edu - Bing,146000596,Edu - CNA (Mobile),335264313,CNA - Classes,1211661993721156,Smartphone,online classes for +CNA,75729007129485,Broad,Active,https://i.findcnaclasses.org/,,2,0.19,0
2018-10-19,Edu - Bing,146000596,Edu - CNA (Mobile),335264313,CNA - Info,1214960528267655,Smartphone,+cna classes online for free,75935165482627,Broad,Active,https://i.findcnaclasses.org/,,2,0.28,0
2018-10-19,Edu - Bing,146000596,Edu - CNA (Mobile),335264313,CNA - Info,1214960528267655,Smartphone,free +CNA classes near me,75935165482623,Broad,Active,https://i.findcnaclasses.org/,,1,0.07,0
2018-10-19,Edu - Bing,146000596,Edu - CNA (Mobile),335264313,CNA - Programs,1212761505036501,Smartphone,+cna +Programs,75797726450775,Broad,Active,https://i.findcnaclasses.org/,,1,0.08,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Desktop),335264307,Caregiver - Certification,1216060039924392,Computer,+caregiver +certification classes,76003884924090,Broad,Active,https://my.medical-classes.org/caregiver/,,1,0.07,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Desktop),335264307,Caregiver - Certification,1216060039924392,Computer,+caregiver education requirements,76003884924084,Broad,Active,https://my.medical-classes.org/caregiver/,,4,0.63,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Desktop),335264307,Caregiver - Certification,1216060039924392,Computer,+personal.care assistant +certification,76003884924112,Broad,Active,https://my.medical-classes.org/caregiver/,,1,0.16,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Desktop),335264307,Caregiver - Courses,1214960528267559,Computer,+caregiver +course,75935165481896,Broad,Active,https://my.medical-classes.org/caregiver/,,1,0.06,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Desktop),335264307,Caregiver - Courses,1214960528267559,Computer,6 months +caregiver course,75935165481914,Broad,Active,https://my.medical-classes.org/caregiver/,,6,0.94,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Desktop),335264307,Caregiver - Personal Care Aide,1218259063681962,Computer,+personal.care attendant course online,76141323117357,Broad,Active,https://my.medical-classes.org/caregiver/,,1,0.17,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Mobile),335264310,Caregiver - Certification,1216060039924424,Smartphone,+caregiver classes near me,76003884924182,Broad,Active,https://my.medical-classes.org/caregiver/,,1,0.16,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Mobile),335264310,Caregiver - Certification,1216060039924424,Smartphone,+caregiver education requirements,76003884924194,Broad,Active,https://my.medical-classes.org/caregiver/,,1,0.17,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Mobile),335264310,Caregiver - Certification,1216060039924424,Smartphone,+caregiver training +certification programs,76003884924217,Broad,Active,https://my.medical-classes.org/caregiver/,,1,0.19,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Mobile),335264310,Caregiver - Certification,1216060039924424,Smartphone,certified +caregiver classes,76003884924205,Broad,Active,https://my.medical-classes.org/caregiver/,,1,0.08,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Mobile),335264310,Caregiver - Courses,1214960528267623,Smartphone,+caregiver certification course,75935165482313,Broad,Active,https://my.medical-classes.org/caregiver/,,1,0.05,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Mobile),335264310,Caregiver - Training,1218259063681978,Smartphone,+caregiver +training,76141323117406,Broad,Active,https://my.medical-classes.org/caregiver/,,1,0.08,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Mobile),335264310,Caregiver - Training,1218259063681978,Smartphone,+caregiver training center,76141323117371,Broad,Active,https://my.medical-classes.org/caregiver/,,1,0.3,0
2018-10-19,Edu - Bing,146000596,Edu - Caregiver (Mobile),335264310,Caregiver - Training,1218259063681978,Smartphone,+senior.care +training courses,76141323117361,Broad,Active,https://my.medical-classes.org/caregiver/,,1,0.05,0
2018-10-19,Edu - Bing,146000596,Edu - Correctional (Desktop),335264295,Correctional - Classes,1223756621483439,Computer,nys +corrections exam list,76484921341806,Broad,Active,https://my.criminaljusticepursuit.com/correctional,,1,0.26,0
2018-10-19,Edu - Bing,146000596,Edu - Correctional (Mobile),335264300,Correctional - Classes,1223756621483503,Smartphone,+correctional officer qualifications,76484921342095,Broad,Active,https://my.criminaljusticepursuit.com/correctional,,1,0.41,0
2018-10-19,Edu - Bing,146000596,Edu - Correctional (Mobile),335264300,Correctional - Classes,1223756621483503,Smartphone,+correctional sergeant test questions,76484921342083,Broad,Active,https://my.criminaljusticepursuit.com/correctional,,1,0.44,0
2018-10-19,Edu - Bing,146000596,Edu - Correctional (Mobile),335264300,Correctional - Schools,1222657110167422,Smartphone,+correctional officer +school,76416201574403,Broad,Active,https://my.criminaljusticepursuit.com/correctional,,1,0.3,0
2018-10-19,Edu - Bing,146000596,Edu - Correctional (Mobile),335264300,Correctional - Training,1207263947235440,Smartphone,+correctional officer salary,75454128809580,Broad,Active,https://my.criminaljusticepursuit.com/correctional,,1,0.28,0
2018-10-19,Edu - Bing,146000596,Edu - Correctional (Mobile),335264300,Correctional - Training,1207263947235440,Smartphone,requirements to become a +correctional officer,75454128809677,Broad,Active,https://my.criminaljusticepursuit.com/correctional,,1,0.69,0
2018-10-19,Edu - Bing,146000596,Edu - Dialysis (Desktop),335264293,Dialysis - Certification,1217159551712521,Tablet,+dialysis assistant +certificate,76072604761372,Broad,Active,https://my.medical-classes.org/dialysis/,,2,0.63,2
2018-10-19,Edu - Bing,146000596,Edu - Dialysis (Desktop),335264293,Dialysis - Classes,1216060039924360,Computer,+dialysis course for doctors,76003884923848,Broad,Active,https://my.medical-classes.org/dialysis/,,1,0.26,0
2018-10-19,Edu - Bing,146000596,Edu - Dialysis (Desktop),335264293,Dialysis - Classes,1216060039924360,Computer,+dialysis technician jobs near me,76003884923978,Broad,Active,https://my.medical-classes.org/dialysis/,,1,0.23,1
2018-10-19,Edu - Bing,146000596,Edu - Dialysis (Desktop),335264293,Dialysis - Classes,1216060039924360,Computer,+dialysis technician study material,76003884923883,Broad,Active,https://my.medical-classes.org/dialysis/,,1,0.22,0
2018-10-19,Edu - Bing,146000596,Edu - Dialysis (Desktop),335264293,Dialysis - Classes,1216060039924360,Tablet,renal +dialysis tech +classes,76003884923868,Broad,Active,https://my.medical-classes.org/dialysis/,,1,0.14,1
2018-10-19,Edu - Bing,146000596,Edu - Dialysis (Mobile),335264299,Dialysis - Classes,1207263947235408,Smartphone,+dialysis course for doctors,75454128809334,Broad,Active,https://my.medical-classes.org/dialysis/,,1,0.44,0
2018-10-19,Edu - Bing,146000596,Edu - Dialysis (Mobile),335264299,Dialysis - Classes,1207263947235408,Smartphone,+dialysis nurse jobs,75454128809424,Broad,Active,https://my.medical-classes.org/dialysis/,,1,0.2,0
2018-10-19,Edu - Bing,146000596,Edu - Dialysis (Mobile),335264299,Dialysis - Classes,1207263947235408,Smartphone,renal +dialysis tech classes,75454128809409,Broad,Active,https://my.medical-classes.org/dialysis/,,1,0.39,0
2018-10-19,Edu - Bing,146000596,Edu - Dialysis (Mobile),335264299,Dialysis - Programs,1208363458705297,Smartphone,+dialysis technician +training +programs,75522848412752,Broad,Active,https://my.medical-classes.org/dialysis/,,1,0.33,0
2018-10-19,Edu - Bing,146000596,Edu - Dialysis (Mobile),335264299,Dialysis - Training,1222657110167406,Smartphone,+dialysis technician training schools,76416201574285,Broad,Active,https://my.medical-classes.org/dialysis/,,1,0.26,0
2018-10-19,Edu - Bing,146000596,Edu - Dialysis (Mobile),335264299,Dialysis - Training,1222657110167406,Smartphone,davita +dialysis technician training program,76416201574281,Broad,Active,https://my.medical-classes.org/dialysis/,,1,0.3,0
2018-10-19,Edu - Bing,146000596,Edu - EKG (Desktop),335264292,EKG - Certification,1218259063681866,Computer,+ekg certification online classes,76141323116691,Broad,Active,https://my.medical-classes.org/ekg/,,1,0.27,0
2018-10-19,Edu - Bing,146000596,Edu - EKG (Desktop),335264292,EKG - Certification,1218259063681866,Computer,+ekg tech certification program,76141323116655,Broad,Active,https://my.medical-classes.org/ekg/,,1,0.27,0
2018-10-19,Edu - Bing,146000596,Edu - EKG (Desktop),335264292,EKG - Classes,1214960528267511,Computer,+ekg certification online classes,75935165481610,Broad,Active,https://my.medical-classes.org/ekg/,,1,0.27,0
2018-10-19,Edu - Bing,146000596,Edu - EKG (Desktop),335264292,EKG - Classes,1214960528267511,Computer,+ekg technician associate degree,75935165481500,Broad,Active,https://my.medical-classes.org/ekg/,,4,1.18,4
2018-10-19,Edu - Bing,146000596,Edu - EKG (Desktop),335264292,EKG - Schools,1216060039924344,Computer,+ekg +school,76003884923832,Broad,Active,https://my.medical-classes.org/ekg/,,1,0.29,1
2018-10-19,Edu - Bing,146000596,Edu - EKG (Mobile),335264297,EKG - Certification,1216060039924440,Smartphone,+ekg technician +certification,76003884924297,Broad,Active,https://my.medical-classes.org/ekg/,,1,0.25,1
2018-10-19,Edu - Bing,146000596,Edu - EKG (Mobile),335264297,EKG - Certification,1216060039924440,Smartphone,12 lead +ekg certification,76003884924221,Broad,Active,https://my.medical-classes.org/ekg/,,1,0.32,1
2018-10-19,Edu - Bing,146000596,Edu - EKG (Mobile),335264297,EKG - Certification,1216060039924440,Smartphone,national +ekg technician certification exam,76003884924305,Broad,Active,https://my.medical-classes.org/ekg/,,2,0.37,0
